Total Number of Aligned Reads:	1026869	Total Number of Mapped Genomes:	15946							
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|398578|BACT_462|gi|160895450|ref|NC_010002.1|	0.534791401	0.33270943	341649	0.332708456	9.74E-07	0.532205285	0.329793201	338654.4147	0.329055605	0.00241803
ti|563032|BACT_1478|gi|300741209|ref|NZ_GL379574.1|	0.19479672	0.269192078	276425	0.26919013	1.95E-06	0.193789702	0.267913356	275111.9198	0.267800469	0.000790753
ti|563032|BACT_1478|gi|300743688|ref|NZ_GL379575.1|	0.045596445	0.065835077	67604	0.065741589	9.35E-05	0.045768682	0.065948763	67720.74011	0.065895455	0.000390507
ti|563032|BACT_1478|gi|300744033|ref|NZ_GL379576.1|	0.031140391	0.062317589	63992	0.06231272	4.87E-06	0.030470127	0.062363777	64039.4291	0.06224163	0.000918326
ti|479436|BACT_1214|gi|269797069|ref|NC_013520.1|	0.016952685	0.01080761	11098	0.01070341	0.0001042	0.00690067	0.004594238	4717.680495	0.003268187	0.003869043
ti|680646|BACT_1624|gi|283457089|ref|NC_013715.1|	0.015041892	0.039861949	40933	0.039858054	3.90E-06	0.009409086	0.023532693	24164.99288	0.026154261	0.002611823
ti|864570|BACT_3100|gi|306396728|gb|GL397254.1|	0.013466323	0.022412791	23015	0.022015466	0.000397324	0.009326984	0.013754171	14123.73158	0.012279074	0.003807691
ti|573235|BACT_4035|gi|257751862|dbj|AP010953.1|	0.011264161	0.004413416	4532	0.004403678	9.74E-06	0.000438954	0.000162282	166.6428475	1.95E-06	0.002530995
ti|467705|BACT_1111|gi|157149651|ref|NC_009785.1|	0.01026436	0.011001403	11297	0.010945895	5.55E-05	0.008530495	0.00990065	10166.67068	0.009625376	0.00153671
ti|365659|BACT_1638|gi|289166909|ref|NC_013853.1|	0.008882464	0.01807436	18560	0.016853172	0.001221188	0.004770067	0.013221511	13576.75996	0.011642186	0.004474767
ti|655813|BACT_1513|gi|293366018|ref|NZ_GG749268.1|	0.008230447	0.013686264	14054	0.013395087	0.000291176	0.007212644	0.011631775	11944.30949	0.010492088	0.002799773
ti|563032|BACT_1478|gi|300744324|ref|NZ_GL379577.1|	0.005879155	0.002977011	3057	0.002971168	5.84E-06	0.006272438	0.003282376	3370.570338	0.00281925	0.001616565
ti|649742|BACT_1301|gi|298103479|ref|NZ_GG753639.1|	0.005346315	0.010915706	11209	0.010911811	3.90E-06	0.00532359	0.010638893	10924.74958	0.010596288	0.000171395
ti|525381|BACT_1114|gi|298501502|ref|NC_014251.1|	0.004161754	0.008197735	8418	0.007852024	0.000345711	0.001421689	0.002571172	2640.256718	0.000109069	0.010449239
ti|553174|BACT_894|gi|302344773|ref|NC_014370.1|	0.004085919	0.004546831	4669	0.004542936	3.90E-06	0.002696217	0.002952231	3031.554464	0.003275004	0.000241511
ti|655813|BACT_1513|gi|293366019|ref|NZ_GG749269.1|	0.003738731	0.004779578	4908	0.004620843	0.000158735	0.003512662	0.004886051	5017.33443	0.004095946	0.002836779
ti|451640|BACT_332|gi|218292579|ref|NZ_ACCK01000089.1|	0.003526439	0.00627636	6445	0.006273439	2.92E-06	0.001343976	0.002677719	2749.666667	0.001906767	0.003247737
ti|457416|BACT_1527|gi|294793427|ref|NZ_GG770199.1|	0.003362654	0.001298121	1333	0.001291304	6.82E-06	0.003149895	0.001371889	1408.75	0.000667076	0.002021679
ti|391612|BACT_449|gi|126661648|ref|NZ_AAXW01000149.1|	0.003189556	0.001966171	2019	0.001966171	0	0.003189556	0.001966171	2019	0.001966171	0
ti|457416|BACT_1527|gi|294794157|ref|NZ_GG770200.1|	0.002635225	0.0015036	1544	0.001438353	6.52E-05	0.002962763	0.001640677	1684.760714	0.000954357	0.001918453
ti|553174|BACT_894|gi|302346166|ref|NC_014371.1|	0.002569093	0.003156196	3241	0.003150353	5.84E-06	0.001782213	0.002033256	2087.888031	0.002176519	0.000245406
ti|864567|BACT_3098|gi|305678782|gb|GL397179.1|	0.002502328	0.006110809	6275	0.005954021	0.000156787	0.003843852	0.009206802	9454.17934	0.007786777	0.003764842
ti|575590|BACT_1322|gi|298371965|ref|NZ_GG774889.1|	0.00225937	0.004056993	4166	0.004054071	2.92E-06	0.001126146	0.002013306	2067.402018	0.003973243	6.62E-05
