Total Number of Aligned Reads:	1909210	Total Number of Mapped Genomes:	15081							
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|546268|BACT_810|gi|260590250|ref|NZ_ACEO02000001.1|	0.132497834	0.121019689	231052	0.120933789	8.59E-05	0.099480348	0.06675282	127445.1524	0.059935785	0.016654009
ti|398578|BACT_462|gi|160895450|ref|NC_010002.1|	0.119586843	0.059967212	114490	0.059966164	1.05E-06	0.118923046	0.059375611	113360.5099	0.059246495	0.000440496
ti|680646|BACT_1624|gi|283457089|ref|NC_013715.1|	0.119014543	0.148055478	282669	0.148054431	1.05E-06	0.07643408	0.086351136	164862.4532	0.096711205	0.003407692
ti|546268|BACT_810|gi|260590251|ref|NZ_ACEO02000002.1|	0.073326638	0.068148082	130109	0.068106704	4.14E-05	0.053479268	0.03560283	67973.27942	0.032059333	0.008659079
ti|546268|BACT_810|gi|260590252|ref|NZ_ACEO02000003.1|	0.053083509	0.04465669	85259	0.044637311	1.94E-05	0.044519268	0.027875114	53219.44703	0.025697016	0.004962262
ti|546268|BACT_810|gi|260590256|ref|NZ_ACEO02000007.1|	0.051972481	0.037275627	71167	0.037255724	1.99E-05	0.027796323	0.01735029	33125.34803	0.014223684	0.009876336
ti|546268|BACT_810|gi|260590254|ref|NZ_ACEO02000005.1|	0.030407747	0.026387878	50380	0.026359594	2.83E-05	0.025862282	0.016762489	32003.11192	0.015496462	0.002987099
ti|546268|BACT_810|gi|260590255|ref|NZ_ACEO02000006.1|	0.028635652	0.02243022	42824	0.022376795	5.34E-05	0.025423335	0.014543858	27767.27828	0.013357881	0.002832061
ti|546268|BACT_810|gi|260590253|ref|NZ_ACEO02000004.1|	0.028358043	0.028860628	55101	0.028809298	5.13E-05	0.022630814	0.016784734	32045.582	0.014893071	0.004364109
ti|525381|BACT_1114|gi|298501502|ref|NC_014251.1|	0.02701263	0.039119322	74687	0.038858481	0.000260841	0.004483726	0.007062654	13484.08891	0.000280221	0.028499222
ti|546268|BACT_810|gi|260590259|ref|NZ_ACEO02000010.1|	0.024255413	0.017703658	33800	0.017684278	1.94E-05	0.021033847	0.011021764	21042.86158	0.010183793	0.002099298
ti|546268|BACT_810|gi|260590262|ref|NZ_ACEO02000013.1|	0.023989007	0.019438406	37112	0.019411694	2.67E-05	0.018988037	0.011114679	21220.2566	0.009927666	0.002899105
ti|546268|BACT_810|gi|260590261|ref|NZ_ACEO02000012.1|	0.021022689	0.017980212	34328	0.017971831	8.38E-06	0.017667888	0.010814092	20646.37223	0.009815054	0.002178388
ti|365659|BACT_1638|gi|289166909|ref|NC_013853.1|	0.020996995	0.035623111	68012	0.035438218	0.000184893	0.012216801	0.030689676	58593.03684	0.027151544	0.010255551
ti|546268|BACT_810|gi|260590257|ref|NZ_ACEO02000008.1|	0.020659402	0.018219054	34784	0.018180294	3.88E-05	0.017714321	0.010682076	20394.32577	0.009737535	0.002307237
ti|546268|BACT_810|gi|260590258|ref|NZ_ACEO02000009.1|	0.020485558	0.020890316	39884	0.020855747	3.46E-05	0.016407964	0.013951418	26636.18736	0.012767061	0.003010669
ti|546268|BACT_810|gi|260590263|ref|NZ_ACEO02000014.1|	0.013909158	0.014790411	28238	0.014757413	3.30E-05	0.01110939	0.008388455	16015.32302	0.00738473	0.002292571
ti|546268|BACT_810|gi|260590260|ref|NZ_ACEO02000011.1|	0.012580774	0.011579135	22107	0.011560279	1.89E-05	0.011321137	0.008035427	15341.31758	0.007323972	0.001743653
ti|546268|BACT_810|gi|260590265|ref|NZ_ACEO02000016.1|	0.012577275	0.006334557	12094	0.006280608	5.39E-05	0.009187201	0.004056098	7743.943491	0.003542303	0.002428229
ti|431947|BACT_890|gi|188993864|ref|NC_010729.1|	0.00984016	0.006102524	11651	0.006100429	2.10E-06	0.009642843	0.005800475	11074.32548	0.005773068	7.91E-05
ti|546268|BACT_810|gi|260590268|ref|NZ_ACEO02000019.1|	0.009731917	0.003966038	7572	0.00395661	9.43E-06	0.007798856	0.002663935	5086.010873	0.002244384	0.001072171
