Total Number of Aligned Reads:	1935428	Total Number of Mapped Genomes:	12520							
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|365659|BACT_1638|gi|289166909|ref|NC_013853.1|	0.332302826	0.434390223	840731	0.433559915	0.000830307	0.232347462	0.377356572	730346.4756	0.342417284	0.074662555
ti|525381|BACT_1114|gi|298501502|ref|NC_014251.1|	0.311606041	0.353559006	684288	0.349230248	0.004328758	0.06506898	0.073078154	141437.5056	0.003371864	0.272705055
ti|398578|BACT_462|gi|160895450|ref|NC_010002.1|	0.133492613	0.031900954	61742	0.031900954	0	0.132803214	0.031607624	61174.28138	0.031532044	0.000237674
ti|680646|BACT_1624|gi|283457089|ref|NC_013715.1|	0.056636464	0.029540236	57173	0.029540236	0	0.042783794	0.018859975	36502.12343	0.020709631	0.000775539
ti|864570|BACT_3100|gi|306396728|gb|GL397254.1|	0.025920888	0.042452625	82164	0.041862575	0.00059005	0.032873094	0.054956324	106364.0075	0.047523855	0.018737458
ti|563037|BACT_1517|gi|270292301|ref|NZ_GG730097.1|	0.017157434	0.011767423	22775	0.01142383	0.000343593	0.016106163	0.019237899	37233.56907	0.015588283	0.015084519
ti|864567|BACT_3098|gi|305678782|gb|GL397179.1|	0.015969205	0.018875928	36533	0.01858452	0.000291408	0.025871236	0.034350031	66482.01144	0.026804407	0.019592566
ti|574093|BACT_4004|gi|306408173|gb|CP002121.1|	0.00773163	0.012116183	23450	0.012036614	7.96E-05	0.073330363	0.109378919	211695.0225	0.055252378	0.207981904
ti|322159|BACT_1120|gi|116626972|ref|NC_008532.1|	0.006133838	0.003377031	6536	0.003348613	2.84E-05	0.002449055	0.002279036	4410.909397	0.002088427	0.002314217
ti|596322|BACT_1116|gi|228476645|ref|NZ_ACLO01000024.1|	0.005522497	0.000755388	1462	0.000755388	0	0.006666754	0.000935699	1810.978111	0.00091711	3.36E-05
ti|596322|BACT_1116|gi|228477946|ref|NZ_ACLO01000089.1|	0.005136048	0.001395557	2701	0.001394007	1.55E-06	0.005172318	0.001469053	2843.245371	0.001430691	0.000124004
