Total Number of Aligned Reads:	12969798	Total Number of Mapped Genomes:	18177							
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|553174|BACT_894|gi|302344773|ref|NC_014370.1|	0.174965472	0.098141852	1272880	0.098132369	9.48E-06	0.117866817	0.062271784	807652.4611	0.068775397	0.004118491
ti|553174|BACT_894|gi|302346166|ref|NC_014371.1|	0.115114178	0.070374882	912748	0.07033209	4.28E-05	0.081518064	0.047669606	618265.1653	0.050924617	0.003699132
ti|680646|BACT_1624|gi|283457089|ref|NC_013715.1|	0.105866252	0.091143517	1182113	0.091142591	9.25E-07	0.055315972	0.047597745	617333.1361	0.055207105	0.002412065
ti|546268|BACT_810|gi|260590250|ref|NZ_ACEO02000001.1|	0.05355523	0.062187553	806560	0.062016694	0.000170858	0.028965953	0.030128754	390763.8582	0.026300718	0.009249643
ti|546268|BACT_810|gi|260590251|ref|NZ_ACEO02000002.1|	0.031365473	0.035566244	461287	0.035505102	6.11E-05	0.01653083	0.016176888	209810.9641	0.014046711	0.005239789
ti|365659|BACT_1638|gi|289166909|ref|NC_013853.1|	0.029154003	0.045294383	587459	0.044845263	0.00044912	0.013980727	0.029366481	380877.3203	0.026152836	0.008210459
ti|546268|BACT_810|gi|260590256|ref|NZ_ACEO02000007.1|	0.028092157	0.019443479	252178	0.01939876	4.47E-05	0.010133978	0.007641961	99114.69658	0.005898319	0.005322211
ti|862515|BACT_3080|gi|306396691|gb|GL397214.1|	0.021245573	0.008780013	113875	0.008758425	2.16E-05	0.007876458	0.004897621	63521.1597	0.004080171	0.003497587
ti|546268|BACT_810|gi|260590252|ref|NZ_ACEO02000003.1|	0.018080051	0.021699336	281436	0.021643282	5.61E-05	0.011684934	0.011900525	154347.3991	0.01051304	0.003135284
ti|360104|BACT_286|gi|157163852|ref|NC_009802.1|	0.017747376	0.027113144	351652	0.027112913	2.31E-07	0.017182705	0.026901144	348902.4077	0.026874667	0.000110642
ti|553201|BACT_1016|gi|255326628|ref|NZ_ACVO01000015.1|	0.017178351	0.012755788	165440	0.012755711	7.71E-08	0.027255199	0.020994716	272297.2288	0.022721325	0.000810575
ti|525381|BACT_1114|gi|298501502|ref|NC_014251.1|	0.015379241	0.022115842	286838	0.021768496	0.000347345	0.003947183	0.005750508	74582.92698	0.000358525	0.021885692
ti|596320|BACT_804|gi|241759668|ref|NZ_ACQV01000022.1|	0.012648757	0.020354596	263995	0.020285975	6.86E-05	0.006291162	0.009607926	124612.8593	0.00790259	0.004178631
ti|479436|BACT_1214|gi|269797069|ref|NC_013520.1|	0.012350435	0.028184248	365544	0.02814693	3.73E-05	0.004391827	0.011133918	144404.6643	0.007974141	0.01066308
ti|575612|BACT_1457|gi|288801553|ref|NZ_GG740010.1|	0.01213141	0.00689764	89461	0.006880601	1.70E-05	0.021047069	0.01452209	188348.5746	0.016414982	0.001573887
